label,review
1,not only that but these people fled their country this country was founded upon fighting the most well armed well disciplined army on the planet and freemen were victorious i see something in the shit hole refugees futures
1,i blame gamers for convincing the mentally retarded that you can customize your gender like a character build gamergate
0,kick all illegal immigrants out they do not belong here they have no business being here we owe them nothing
0,i only watch porn that has a white cop shooting niggers or beating them with nightsticks or tasers
0,this cathocuck literally argues that to be a good christian you need to be a cuckold ok folks no more making white babies go to the nearest ghetto and adopt a dindu you heard the man cuck schmitz email <email>
0,it the illegal immigrants who poison the well for everyone steve wright
1,taxpayer dollars should not be used to reward illegal immigrants who break into this country we are being taken advantage of
1,its a sociology class what did you expect they are the laughing stock of every liberal arts department because their subject is retarded marxist ideology factory and they know it
1,patrick henry h <number> hours ago more democrats are placing illegal immigrants ahead of legal u.s. citizens they are willing to hurt over <number> million legitimate citizens in order to give amnesty to a few hundred thousand illegal aliens democrats truly hate america
0,fascism makes the goyim rich communism make the jews rich that why capitalists who want that wealth spreads with equality among youth again through the gold standard are vilified as fascists by the jews the czars of russia were the last defenders of evil fascism
0,how does it feel selling your country out to foreigners and having your daughters raped in the name of anti racism lol you e the laughing stock of the world there is nothing honorable about being a bunch of cucked sand nigger loving faggots i hope you all die
0,no niggers are niggers no matter where you find them precisely because they are niggers not that they have not been helped to be even worse through the guidance of jews
0,can anyone explain why liberals especially liberal women love islam
1,why are only white nations being invaded buy non white immigrants
1,my excuse is that i am not like your trailer trash whore mom that needs to fuck another toothless methhead fat redneck to feed bastards like you
0,i like my fascist freedom of speech as jews call every word that a non jew says to suppress his liberty just the way it is jews because your satanic diversity of opinions has brought us this
1,agreed public shaming is usually enough to keep faggots in the closet anyway
1,y know how rich black athletes move from the ghetto into the mansion district and immediately try to turn their new neighborhood into an upscale ghetto that is exactly what the liberals migrating to fl are doing turning it into a purple state go back to your liberal northern shit holes
1,this is only proof that liberal women are never ever satisfied you feed a fee and another and another show up wanting more
1,that funny hoodbilly i have always referred to myself as ghetto hick because halfway through my childhood my parents moved me from the city to the country i am a white girl who can rap and change brakes on a muddin truck hehe
1,a failed government which puts immigrants st and it own tax payers last welcome to australia in <number> ausfam auspol ausfam auspol ausfam auspol australia
1,wow i love this premier content of you calling people faggots all day it a clear sign of intellectual dominance
1,this use to belong to wethepeople now it belongs to the <number> undocumented illegal immigrants and their families soon they will tell us we are the invaders maga buildthewall now trumprealnews releasethememo wethepeople thestormishere
0,mentally ill just like their muslim brothers n sisters
1,trump had more fat women walking in one day today than michelle obama was able to do in <number> years educating liberals
1,potus great to see how hard republicans are fighting for our military and safety at the border the dems just want illegal immigrants to pour into our nation unchecked if stalemate continues republicans should go to <number> nuclear option and vote on real long term budget no c.r.
1,muslim criminals invading and taking over canada
1,as the only white man on earth who can actually think you can imagine how painful everyday life in this miserablist of all jewtopias is for me sharemypain
1,no retard most of us have the iq points to know the difference between a generalization and a universal or what hyperbole is thank you for chiming in to provide another example of hysteric boomer faggot to go with the other one
1,twitter didnt like ne say we neved had knifings etc before the muslim infestation been locked out for <number> hours
0,twitter is a decrepit ghetto for leftist failures
0,if white people in <number> are supposed to feel guilt because other people who were white not necessarily even any stinking relation owned slaves then black people should feel guilt that other blacks not necessarily even stinking related to them captured black people and sold them as slaves
0,push out white babies
1,how could we ever lose the narrative with these borderline mental retard nazi on our side
1,you are still an insufferable snow nigger and indian americans earn more than you trailer trash red necks get fucked
0,<number> of pakistani are married to a st cousin smae goes for arabs it is a tradition to keep family wealth withen the family just some ammo for the muslim argument
0,he threw up a nazi salute there not amount of interpretation when it comes to the masses there is zero doubt in my mind richard spencer participated in a cointel plot to steal the news cycle from trump possibly incite further violence
1,the democrats should know better than to put illegal mexican immigrants ahead of american citizens is absolutely appalling to cause the government shutdown banimmigration
0,there are approx <number> <number> jews there are over <number> <number> muslims and those animals are breeding like rabbits i prioritize targets the jew population is stable and low the sandnigger population is growing like plague which one do you think we should go for first
1,they do but they have some lame ass idea that they can benifit from it as its replaced and they are just dumb enought to think this time they will get it right they are just as retarded as you but arguably better at murder just saying
1,clueless marxist indoctrinated pussy hat women have no clue as to the pain they may cause as they parrot cultural marxism study cultural marxism people read study hard know your enemy it moves silently and unseen by most
0,in the current saga of feminism cannibalizing itself where black and mestiza women are attacking white women one complaint is that more attention wasn t given to a retarded film called mudbound lmao white women we welcome you to join the alt right whitefeminism
1,oh sh kitty show me your muslim rage pleezz
0,you think majority of the <number> of asians are illegal i want to see the data behind this
0,stay mad ma snow nigga your women love that non white dick while you all stay cucked with your low sperm count and number of white babies dwindle
0,even nigger parents do not want their nigger kids going to schools with large numbers of nigger teachers and nigger students
0,southafrica is proof whites built a beautiful and safe country the us is proof look at auto industry detroit look at steel mill towns look at every nice neighborhood and city turn to trashed out ghettos when blacks move in truth is not racist its truth
1,syrians are arabs why didnt they run to saudi kuwait qatar eh syrians do not speak german either syrians have run to the money vile gimmegrants
0,true freaks and geeks here freaks are scary geeks are questionable and scary lmfao your funny gay nazis whitesupreamist lmfao
0,i smell taqiyya tacos do you guys smell that too most likely not a white dude smells like a muslims work all day long
1,our first divorce that crazy bitch before it too late
1,teachers control education you were in the classroom the students were listening to you if you taught them to be retarded communist idiots that all on you maestro
1,yeah but it not stopping the chinese women it better if the chinese women get there before the black women for sure
0,well i am not but you still sound like a muslime only muslimes rant like total maniacs when it comes to tha jews
1,how illegal immigrant dreamers amassed political power to force government shutdown
0,what does this fat ass jew have against white people should not white people be concerned with the browning of america he is a pure left wing ass
0,ok that wasn t exactly a sand nigger just average african nigger not to be confused with closely related american cousin and that also not a camel but never the less wtf
1,yeah they are not making fun tho they are acting like he legitimately meant cp and it making them look retarded and making people who are not joking about it look retarded and people who actually argue with them look retarded lol twitter is just a mess lately
1,it does amuse me that they can dish it out all day but they can not take it especially that faggot has zero testicular fortitude
1,there is no such thing as trans it is called queer or freak
1,lol no roses in filthy chicago city now just a rich ghetto
0,america always was and always will be a white mans land all the jews and mud must leave or be forced out
1,blacks spanics women unemployment the lowest in decades in the usa how about white men unemployment i guess those does not matter
1,tom cotton i keep hearing democrats say the shutdown is about lots of issues translation the shutdown is about illegal immigration we have realized it massively unpopular to prioritize interests of illegal immigrants foreigners over american citizens
1,i am bi sexual and i hate the lgbt community cause all they ever do is bitch and fight
0,east asians do not recognize nigroids as fully human wont say it in public they get pissed off when ppl marry other even east asians muddling south asians are niggers of asia with their flat noses and low iq the genomes inherently recognize quality
1,well good i thought the damn thing was gay as soon as i saw it fuckn water bottles laptops guns chainsaws what weirdo is going to shove thatuch shit into that ugly ass vest hell he needs to advertise to isis with the dumb ass mess of a vest
1,i no longer advocate immigration from anywhere this plan for us to accept immigrants is insidious
0,i know history i know brother wars my family has fought brits and yankees i am over it only a kike would gloat over the deaths of whites i hope you are gang raped by a pack of abos
0,jo cox more concerned for muslim welfare whilst down the road in halifax young white children are raped gang raped by muslims she had no care for them i hope that why she was shot
0,pure and utter jewish behavior yes everyone who laughs and makes fun of your retarded ass is engaging in behavior you have said nothing of consequence because you have no logical leg to stand on you are fertilizer you just do not realize it yet faggy tough guy routine ahahahahahahahaha faggot
0,ah k white nationalism is perfect and infallible and you are a cuck faggot who takes it up the ass from blacks if you disagree in any way that seems to cover it
0,rt queeniessoapbox seems following retweeting someone is far more serious sinister than a defining your entire existence by a th century book which promotes violence intolerance bloodthirsty terrorism as well as misogyny murder who knew
1,i gave my wife a cream pie and it did not come out for days she an anal retentive bitch
0,only autistic faggots think a thing only exists if it has <number> crisp borders do you not think we know what blue is lol what a fag
0,if i were kurdish in germany i would be joining them the kurds are sick and tired of arabs and those who are violent and the kurds are the best fighters after koreans in the world
0,watching anime with my sister noticed the school setting is really fancy and everything is nice me you know why everything is so good there are no blacks her dies laughing you are so racist
0,the mentally ill snow nigger is you gabbing at me everyday to get a taste of my curry cock and then pretend like you do not enjoy it it like every racist nazi homophobe that has been caught getting fuxked by a black homo
1,jewish denials are worthless when the head of israel government fails to adequately protect women from sex criminals even in his own inner circle it is sad but not surprising when israeli children even pre pubescent ones fall victim to sexual predators such as in the shmuel case
1,uh because women are slow did they let them ask the audience for the answers or make phonecalls too
1,i am certain that these klowns are going to try to knot me up when i leave this wretched state i just saw the retard who tried to bait me and burn the house down at the dmv today f*ck <censored> it i will roll like furiosa witness shiny and chrome
1,the agenda of the democrats party is to persecute confiscate wealth rights liberties from capitalists national restorationists and loyalists to the republic while masquerading as protectors of the dispossesed that their own corruption creates its how jews wage war on us
0,what kind of brzen hapless faggot uses an expression like there no big there there
1,what did was big he followed by a lot of israel first cuckservatives many heard accurate criticism of jews for the first time in their lives because of nehlen some unfollowed but some will begin to question
0,not unless white boys in rural kentucky counties are turning muslim
1,even in my younger retard liberal years i was always against abortion never seemed right to me
0,i am hoping hillary and o think trump will not press charges so o dosent pardon her trumps new team can put that bitch and all the rest away
1,they are kiked the hell up nothing but filthy hooknose christ killers i do not watch any news on the tv
1,yep we need a way to control our women remotely
0,hilarious insult i just saw on pol if i had a satoshi for every time you shills shitposters made a dumb frankpost i would be able to afford a helicopter off the deep web and throw each and every one of you insufferable faggots off into the middle of the ocean
1,dog is retarded he bit himself while scratching i need to get him some smart food lol
0,we can never have this as long as there are blacks jews spics muslims and asians
1,and yet the government welcomes more human dross that will never contribute as after all what can it contribute other than crime violence and terror costing millions to cloth house and feed forever
0,that is about the most faggot ass looking shit a man could wear bet ya any sumbitch that dons this bs is packing a man purse too
0,fuck the nigger bowl
1,all islam is is ghetto nazism
0,kloof samenleving zij die islam naefweg vergoelijken en onderdanig aanvaarden de linkies dus meerderheid in msm de rozemutskes de trado politici en zij die religieus fascisme weigeren onderdrukking en segregatie afwijzen opkomen vr onze vrijheden maak uw keuze
1,canadastan jihadi justin caliphate
1,i can not resist feeding you troll things do not spring into being from knwledge of them they exist before learning what they are like you were a retard long before i met you see
1,are arabs just a weird mix of niggers and central asians
0,mulattoes are neither white nor black fact it the reason mulattoes were considered colored in america when america was still sane and it the reason haitian blacks exterminated the mulattoes after the revolution there is no place for you anywhere which is why miscegenation is abhorrent
1,you are white as snow hence snow nigger you dumb fuck dont worry about my kids is your limp dick even working are you making enough sperm faggot dont waste your time trolling snow nigger you are running out of time
1,no one is talking about that it about civility and respect disagree all you want but do it right you know stuff that men did until they became brainwashed by the liberals into thinking women should be treated like men
1,if illegal immigrants come here to take part in the american dream to work really hard then why do not they work hard to become a legal citizen hm
1,mexico deports more central american illegal immigrants than we do and regulates legal immigration by race canada will not even let someone with a dui enter their country to visit and you will need a net worth exceeding <number> million if you realistically want residency there i
1,whites are the minority in ads looking at my calvins women undies first look it seems a white women but look close it is a hispanic with blonde hair close examination of the women one mixed black <number> hispanics no white women in ad
0,the hollywood ziojesuit multi cultural marxist scum uses africans their ghetto music homosexuals and other people of color to brainwash and normalize whites christians to their great replacement and genocide sick
0,stinks getting our women killed in battle now because of the anti white cultural marxist scum in our white christian government trying to replace us and kill us using people of color
1,the dog did not eat hillary clinton homework the dog also did not eat the fbi texts i am tired of retarded democrats blaming everything on the fucking dog releasethememo thememo lockherup
0,you mean david seth kotkin the jew drugged and raped a young white woman shocker
0,wow notice no fuck isis or fuck sand niggers im just glad i found out you were a terrorist before shit got too deep it better in the long run i guess no harm no foul at the end of the day it is what it is
1,typical nfl protester most likely prone to violence and debauchery acts self righteous two minutes then hops in back of limo with three hookers after game
0,and i have had enough of african women like afua hirsch living in my country end racism forever separate the races
0,this is the faggot crying about being harassed by nazis unbelievable
1,white nationalists warning <number> demographic shift towards non whites brings a culture that is intellectually and morally inferior <number> with demographic shift comes affirmative action immigrant ghettos declining educational standards <number> immigration should be restricted to people of european ancestry thanksforfollowing gabfam
1,if you are more worried about trump prosecuting hillary than you are about him fixing the mess the retarded kenyan left you are doing it wrong
1,just like cuckolding white european countries with a jewish religion is a ok
1,canada is run by the retarded asshole justin trudeau who is turning it into a frozen islamic shithole
0,retarded x <number> asshole x <number> justin trudeau retarded asshole
1,shapiro is born and raised in cali his business is in la hes just your typical upper class privileged white man that lives far away from the immigrant community he probably grew up in a jewish bubble in the burbs just like many brooklyn jews
1,i was talking to normal adults then you barged in acting like a homosexual maybe if you didnt act like a queer i would not call you one like i said lay off the drugs for <number> days then we can have a discussion ok cheech
1,subscribe to my channel faggots <number> youtube com c drezekiel
1,you are better off away from twitter it is a cesspit of retarded zombies gab is growing daily it a good place to be it will soon take over twitter
1,so i am an idiot because jews murdered their own creator and since he does not hate jews for murdering the son of god i am an idiot
1,with understanding conspiracies is membership exists on a gradient in the i knew they were planning on targeting individual churches for not holding gay marriages but i passed on the free cocaine
1,suspended from twitter for bullshit free speech does not exist on twitter or youtube porn bestiality and worse okay on both insult islam and go to twitter jail fuck jack and twitter
1,oh cry me a river btw jack and mark are total faggots who sell your info to the every tom dick and harry i know i used to help them do it
0,<number> white people who wanted to be black which was less than <number> we called them white negroes they wanted to be part of black culture in the ghettos we never dreamed that ghetto culture would be praised as better than european by liberals
1,we need to make some remakes of old films and replace classical music with rap music and be sure and have black men making love to white women cause that will get all the black men to come and watch the ghetto movies
0,hey guys i just saw the greates name for don lemon ahem nigger cunt
1,the reason god made women for easily manipulated is so everybody could get laid
0,cowardly actions by the pussy brits men let their women be gangraped by moslim animals should change countrys name to cuckland
1,gab removes the biggest political story in american history but keeps this retarded bitcoin crap up priorities bbviously bitcoin is far more important to the management than the entire top leadership of the fbi doj etc trying to overthrow the government and end our democracy sure hope everyone invested loses everything
0,if you were a real programmer you d know some of the jews who wrote all the crypto related foss you use to make it easy for goyim to run up the price for them to sell high but you are a little script kiddy bitch
0,because he was a sand nigger and all sand niggers are disgusting animals sub human filth every last one
1,a face that deliberately needs bitch slapping
1,purity spiraling mgtow faggot detected
1,trump proved his love of america when he chose to not take money and worked in the white house during the shutdown recently fuck the dems they are so retarded now they are blindly walking into a trap hahaha
1,an aids of faggots
0,if you have a daughter will you name her sandy you know as in sand nigger
1,competing racial groups like black teams versus white teams
1,drop the islaminbreeding redpill they pretend hillbillarys are inbreed retards but love the <number> actually horribly inbreed muzzie filth lesshumanthanhuman
1,it some weird shit with a negress dominatrix and incest and such i linked the trailer to the movie
0,a sure way for ghetto boys and hos to come into money
0,people today treat harmless stuff like cat called and wolf whistle as sexual harassment in the meanwhile real rapists get a free pass because of muh diversity this is why feminazi countries like sweden have turned into rape capitals
0,bring back the likes of pope urban ii so we can have it out w the muzzies and kill the jews in the process w absolute immunity how can you not see the appeal of this life was better then
1,one small criticism about stats and jews ashkenazi jews have <number> more points in iq yes but they are only <number> of the population do the stats white people have more geniuses than jews have people if you can call them people this is clearly nepotism
0,yeah that really cool and all but it turns out women niggers spics jews arabs asians and boomers also vote
1,miss him what a genius i had the opportunity to live in minneapolis in the <number> when he made purple rain it was over the top fun now it a shithole filled with somalian immigrants who refuse to assimilate
1,islam continues to spread because of arabs
1,oo shit that official shit too is movie violence nsfw eh better safe than sorry
0,in celebration of holocaust day i want to send a message to all people that jews are overrepresented in positions of power and actively conspire about ending the white race
1,if a bunch of desert fantasy tales can make white men fight each other then ethnicity and race can not be that interesting racial loyalty only benefits women since men always pass on their genes regardless of who they mate with
1,oh goodie yet another ghetto lottery participant any excuse for the free giddings
0,yes these are our youth this guy has not even gone to trial yet we do not know all the details but heres everytime under the bus anyone white while his based niggers rampage everywhere and he does not say shit
1,the holohoax was so efficient the results actually horseshoed and created more jews than there were before or something ( ? )
1,the only good muzzie
1,it became pc to say blacks are incarcerated at a higher rate than whites but not ok to say blacks commit more crime logically do white people go to the ghetto to steal stuff the lack of common sense boggles the mind vanjonesshow
0,also need to bring this back install them in the ghettos if women want to fuck nogs lock them up for <number> hours and teach them a lesson if they come out of it alive that is
1,al gore won the popular vote in <number> but only because of illegal immigrants in california
0,porn is not degenerate fuck you i will destroy all of you snow niggers and sand niggers if you lay a finger on porn
1,i live and work with many legal mexican immigrants who are great citizens and trump supporters they have no problem with deporting illegals maga
1,<number> of <number> borders are being erased fundamental human standards are being toppled the refugee stampede and the sexual perversion are promoted by the cultural marxists as a way of destroying the middle class barrier to establishing their social tyranny and by the multinational corporations
0,the koch faggots and friends should be ovened
1,because spewing a bunch of shit accompanied by crying and kvetching is an argument this is coming from a faggot who has had no arguments aside from faggy snipes and fevered paranoid delusions you are pathetic
1,the ultimate anti muslim weapon a muslim being killed by a women means no virgins in heaven the armed kurdish women brigades caused fear and running of isis in syria this is the time for our sisters to take control of the destiny of the human race
0,muh unoriginality is this really the best you got faggot this is just sad it like i am beating up a retarded kid
0,the best part of this law was that tucker carlson pointed out that california has the same penalty for infecting someone with hiv and offering them a plastic straw he had a debate on it last week with some retarded liberal and it was hilarious
1,says the ghetto trash who bleach straighten their hair steal white culture and worship beyonce who looking like a white girl
0,maybe these goys do not live in america the american flag is a great symbol but have you considered that there are other symbols of the white race worth upholding
1,jesus christ man look at the size of your forehead are you smuggling illegal immigrants into the country in that thing
1,i did suggest trump could find ways to get other budgets to pay for it and that idea is perfect way to do it after all no objects to them doing levees to keep would be floodwater under control this is a immigrant levee to keep immigrants under control
0,he was a jew doing a jews job getting whites to kill each other
1,girls should have some sort of hat pin and stick it in the muslim scum eyes
1,hello everyone i am a freedom lover love god family and america i am white and will not allow anti american people of color destroy my country nor infiltrate my government
0,whitegenocide rfid jewish controlled media is not news its a bureau of communist indoctrination or hatenews to make people help the jews create the communist nwo where no white person will be spared and the current generation of black people will become slaves again
0,the progression of anti semitism jews are regular people why are so many jews liberal why will not these jews stop attacking me kill all jews
0,if youre acting like a faggot i will certainly call you one faggot
1,germany the resistance begins young german women start the campaign <number> decibels the campaign is directed against the imported migrants violence against sexual harassment abuse and rape of women in germany db twitter com dezibel db info
1,well at least they have no fear of speaking up for their race try to find that in a white politician jews do it blacks do it arabs do it metizos do it
1,triggered faggot maga presidenttrump
0,the chinaman hates niggers fact
0,fuck them both kill sandniggers kill jews whats the issue islam will be resorted to a pile of shit pic related its islam and those who defend it and yes that is a steaming pile of horse shit
1,yeah right you are all niggers nope you are all sand niggers open your borders jews are gods chosen
1,they call this a hipster raccoon but with the pbr and plaid shirt he looks more like a hillbilly raccoon
1,white americans should learn yoga history acknowledge the cultural appropriation they engage in and possibly reduce the cost of yoga classes for poor people a group that often includes people of color and recent immigrants such as indian women to whom this practice rightfully belongs gandhi argued
0,antisemites fall into either of two categories they are either stupid or muslim mohammad was a pedophile that married a prepubescent girl are you also a filthy muslim or are you just stupid
1,hi i am new to gab and i have run the numbers vaginal pros self lubrication feels amazing cons pregnancy sometimes a little loose anal pros tighter muscle she can not get pregnant cons have to buy lube kind of gay even w girl
0,yeah becasue you are one of those trailer trash cunts living in the ghetto countryside you disgusting whore
1,why is that little bitch bubble boy marco rubio doing sitting down get your ass up and clap before we send you back to your commie island
0,why is it that women have no problem aborting healthy babies but at the same time feel a moral obligation to keep retarded ones
0,this faggot kennedy speech does not even make any sense it an incoherent ramble of feels
0,imagine the chinese considering how to deal with ghettofabulous nigger dumpster america circa <number> run by president beyonce with <number> nuclear weapons
1,because they go after the loan wolves they pick up mostly the native ones the immigrants tend to be in gangs that is not really the local perverts mo
1,i do not care if someone calls me a cracker honky alt right nazi racist sexist homophobic xenophobic misogynist asshole white guy or cheese dick not having sick hillary as president makes me laugh at all those irrelevant and insignificant terms maga trump draintheswamp
1,this morning ignoring the message of unity democrats zero in on accusing trump of portraying immigrants as an economic burden killers and gang members forgetting they have spent the last year telling america that republicans were going to kill everyone wednesdaywisdom sotu
1,holy shit another chink at virginia tech was planning a possible mass shooting wtf is up with the asians at virginia tech
1,no chain migration is a bottomless pit of immigrant flooding into the country their mamma and dadda their brothers and sisters their grandparents their aunts uncles their kids etc etc etc family reunification my ass
1,there a reason why there so many evil fat women in government where else would they be if government did not want them they have nothing going on for them except their membership in the democratic party machine
0,i hope pittman gets gang raped by a pakistani rape gang so she truly understands rabid dangerous dogs stupid slag
1,white genocide on google
0,non whites negroes mestizos asians are used by jews as proxies against whites that why jews promote non white immigration in white countries so they can use non white proxies against whites to frame and blackmail for political control and eventually murder whites
0,one does not need stats all you need to know is that moslems are low iq mildly retarded savages
1,<time> saturday evening in a immigrant problem area in uppsala in sweden <number> car on fire police found the likely suspect but did not bring him in for questioning
0,all because i wrote faggot and nigger bunch of niggerfaggots
1,yeah you better show alittle more than what islam promotes and does dont see hordes of jews burning christians and preforming honor killings
0,lol crybaby faggot
0,a shitpost does not equate to starting a topic just to spew random statements and you are defending the fucking sand niggers of iran you disgust me a good muslim is a mutilated and dead muslim end of discussion deusvult
0,fat retarded liberals are stuffing their faces with your food stamp money right now and they hate your guts
0,i agree as i am of this generation i can not wait to purge the kikes commies queers and niggers from this nation
1,the best alt righters are all gays and jews hahahaha
1,i member when clinton said you could put half of trump supporters into what i call the basket of deplorables the racist sexist homophobic xenophobic islamaphobic you name it and now trump supporters are all white supremacist nazis and trump is hitler reincarnated fud
1,watched obama pardon a turkey for thanksgiving on tv not gonna lie i was hoping he d flip out go on full jihad mode and halal slaughter the turkey while screaming his moslem warcry finally show his true colors for everyone to see
1,if donald trump was a president like woodrow wilson we the white race would have a president to remembered but trump used the white working class to achieve his goals as president he has done nothing for the white race he has however appeased blacks by immortalizing martin luther king jr
0,imagine canada with <number> <number> of these retarded niggas in canada canadians are not used to be confronted by garbage like this yet canada shit skin moslem immigration minister ahmed hussen wants to bring <number> <number> of these animals to canada
0,i wish this faggot would die already someone send him a pepe strobe gif and cause him to stroke out
1,really you could try bitch
0,the truth is harsh lets not even pretend like this is not the story of every inner city ghetto latina
0,more than <number> of african niggas carry hiv aids so ladies if you like fucking mildly retarded niggas you will be getting more than you wanted
0,k nigger keep looking your daddy aint here try the white woman house down the corner
1,train guy as in the driver this is what happens when your base is mentally retarded and has mental issues
0,tranny faggot alphabet soup
0,canfam next make sure that everyone you know sees video footage of taharrush gamea from europe and let them know europe has imported the muslim gang rape game and that the euro press has totally blacked out this epidemic of horrifically violent gang rape and beatings of european women
0,blah blah blah gay reference deep state blah blah blah lol just come out the closet already homo
1,i avoid it shithole thanks to illegals they have pretty much forced blacks from there due to racial violence
1,money is not everything but when i was a broke ghetto guy i traded my manhood to make vagina hand gestures and have gay sex for my fame and fortune
1,still chuckling over this one the last generation of kennedys made the sexual harassment an art form draintheswamp
0,so like how shaun king is a trans nigger this guys a trans sand nigger so shaun king the white version of uncle ruckus thinking he black and this guy the sand nigger variant
1,they will pay to have the holocaust industry accuse them of atrocities just like takes place in poland
1,reminder that the jews control the media
0,i think something very bad is going on and i think its to do with the <number> million white girls raped by pakistani muslims plus all the paedophiles the hunters are catching i have not crossed the t or dotted the i d but something is not adding up
0,what do you call <number> immigrants at the bottom of the ocean a good start
1,well the weasel and who is carrying water for the biggest liar in our country history obama is about to get his ass set on fire and the ex coon and moslem commander is going down too releasethememo is finally here
1,senile retarded democrat sounds about right
0,islam exists its a problem and should be erased period dont defend sand niggers nothing is more disgusting than someone who defends these animals all muslims are still muslim and all muslims should die by the sword of god deusvult
0,italy is for italians get the immigrants to go back to their shitholes america is for americans europe is for europeans clear
0,lol shoo shoo you belong with the sand niggers
0,any muslims regardless of where they are is a danger to civilization these guys are lowkey cucks who like watching arabs gangrape their women
0,once again the first lady of the ghetto shows us all exactly what ungrateful ghetto trash looks like
1,sweden from what i have been seeing it is pretty bad i think up to <number> police consider quitting because they cannot cope a politician from beirut said sweden was worse than beirut a somalian immigrant wanted to return home somalia was safer than sweden he said
1,the only real nazi is george soros and he is currently using ngo to flood europe with rd world peoples he funds antifa he funds womens groups he is very anti white you d think the nazis were pro white based on the context of the insult
0,defending sand niggers top kek
1,yeah i know but this is one part of the whole picture and for faggots that keep harping on about elections as if it our whole point of the movement
1,they also apologized to best korea for ever doubting that midget asians could win against can notada
0,you retarded nazi cunts need to practise your insults fuck you and the camel that has its penis firmly embedded in your arse
0,watching man in the high castle wow the jews that wrote this are neurotic
1,watching the warsaw ghetto burn
0,i would love to see trump bring <number> white women from europe call them refugees from the madness of merkel other lefties and refugees from rapist muslims bring them here and have a baby boom american men are tired of fat women
0,the white man must learn to hate if we do not hate the forces that have destroyed our civilization we will die
0,i must be honest i would prefer that the niggers are rounded up first and deported then go after the other ones
1,some faggot reported my avi on twitter the same as i have here i wish the main people i follow on twitter were on gab so i could abandon that shitty site
1,hank hill the propane gas salesman sorry dude mike judge the creator of beavisandbutthead already beat your dumb faggot retard ass to it kingofthehill
1,apparently we are at the ghetto tgifridays all that missing is some pimps ho every other stereotype is here though
1,fake liberal mainstream media members need to be rounded up arrested sued imprisoned for inciting racial racist violence towards white people
1,brando daughter cheyenne lived a short life of tragedy and pain buried deep in hollywood print media in places we can no longer dig up she alleged he systematically raped her she alleged he systematically raped her
1,no i am saying slags who chase after black men especially drug dealing illegal immigrants should not be surprised when it does not work out well for them
1,so you agree then she as white english as you bringing mongols from <number> years ago into it does not negate that fact does it so you judged her purely on her looks and assumed wrongly that why your national socialism is retarded
1,fake o bendover ghetto mouse
0,where the jews want you white goy rough sleeping has soared to record levels with nearly <number> people including a large number of veterans estimated sleeping rough last year in england while local authorities rolled out the red carpet for refugees
1,proof i mean i am on mobile and cant yank up the proof for me but if you stick around i can bash your head in with reality hitler loved sand niggers too he even gave them their own ss division the th i think
0,till i die fuck the pmrc riaa dmca temprence turn of the century faggots i think for myself and i d sooner gouge mein eyes out that hand a greedy kike a shekel
0,how many people would defend the jews if everyone knew there is a plan to bring chinese troops to bomb the usa
1,do you really think people are so retarded as to not cooperate if they are faced with a threat
0,men like feminine women so low t of asians is a clear winner women like high t men however niggers are likely offset by low status
0,i do not know why you want mexicans out but to me it has nothing to do with crime i want asians out too and they do less crime than whites this is simply a matter of having a homeland
0,it was a horrible experience for me the first time i walked in on a jew watching niggers spank each other for entertainment that when i realized that kikes were sick and perverted
0,you hear even supposedly learned niggers say ax d as a substitute for ask all the fucking time so ghetto it a black thang no it a nigger thing
0,nothing but a kike fuck
1,yep obozo he knew all of the crimes the muslim camel jockey who hates himself if only i would have looked into acorn in chicago it all was right there but hell we got trump maga
0,well the world was fucked up the day women and niggers got voting rights
1,satan has said no muslim must ever say jesus is the son of god
1,football was fun to watch when you had personalities in it now you have few dozen black lookalike robotons running around the field doing exactly the same thing sport that got taken over by democratic plantation ghetto afros
1,thinks god told him it ok to attack women confuses christianity with islam ideology still says he christian
1,wholeheartedly agree unlike the rest of europe magyarorszg will keep their culture and laws and not allow moslem inbreeds and shariah fucked laws
0,the nigger obummer is the biggest lying fraud of all time believe me when he is exposed fully even the bernie niggers will have pitchforks and torches
1,well if we all go around killing people our system devolves from order to chaos ghetto
0,ah yes the great poem that invites every rd world shitskin to come to our shores
1,all the black guys in green all look alike same muslim beards
1,blacks are only <number> of the u.s. population therefore black millionaires and billionaires like oprah samuel l jackson colin kaepernick and countless others confirm my point white america made these blacks extremely wealthy and yet sadly most millennial blacks believe the left lie that their opportunities for success are limited
1,first set of business cards for midnight auto springfield missouri i should have put it okay to be white but i did not think of it until now
1,was really great to tune out and not watch any ghetto thugs trash kneel and disrespect america
1,through out the ghetto was there nary a word except brothers in green who through the streets could be heard demanding where my five dollah
1,there should be a bill which becomes law for a special election if the people will it to remove a known corrupt and unamerican politician especially those who place illegal immigrants over americans
1,nationalism is demonized because of holocaust propaganda and evil natsis you must accept endless numbers of immigrants because otherwise holocaust propaganda and evil natsis the holohoax evil natsis propaganda is brainwashing europe into destruction
1,justin trudeau is a deeply retarded asshole canada is fucked with this idiot in charge
0,little boy adam he and dws played around with the awan bros funny how that happens jews working with muslims to hurt america
1,sure but only a retard would think that
0,just a part of their victimhood narrative the only target of anger should be their own in wakanda who sold them to the jews and arabs really they need to be repatriated by force no exceptions even dr carson
0,loretta lynch some white in her woodpile remember when she addressed muslims in america i will protect your rights what about the rights of americans not to be raped and abused by islam just another token tutsoon
